,PKMuestreo,FechaMuestreo,IDPiscina,PKCiclo,KilosAlimento,FechaSiembra,FechaCosecha,CantidadSembrada,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,kg/ha/day,cumulative_fcr,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Proveedor,Codigo,Especie,Origen,Proceso,Descripcion,MnProveedor,total_feed_given,cycle_feed_cost,start_weight,start_cycle_days,CantidadCosechada_harvested,VentaUSDReal,average_weight_harvest,Parcial,final_sale,partial_harvest_qty,partial_harvest_rev,final_biomass_harvested,cycle_fcr,cycle_weekly_growth_rate,rev_ha_day,cycle_feed_ha_day
294,136217,2022-07-04,29,5103,3625.0,2022-04-14,2022-07-08,1417000,9.3000002,7.0,81,,91.0,25.14,0.0,0.0,573814.0,10219.0,843186.0,767299.0,19290.0,29509.0,55.7,1.509,152366.0,130-160k,3173.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,44525.0,51026.700000000004,1.2,4,1279080.0,93089.0,22.219999,2.0,2.0,573814.0,31115.0,25516.0,1.745,2.18,123.57,59.11
295,136352,2022-07-11,67,5109,2675.0,2022-04-22,2022-07-16,979000,6.0,7.0,80,2022-07-11,69.0,22.7,0.0,0.0,201854.0,4138.0,777146.0,536231.0,12172.0,16310.0,63.7,1.838,163167.0,>160k,2718.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,AP,29975.0,34090.100000000006,1.0,3,670965.0,58730.0,23.92,1.0,1.0,201854.0,15019.0,15359.0,1.952,1.97,122.35,62.45
296,136520,2022-07-18,46,5112,2375.0,2022-04-26,2022-07-19,874000,5.3000002,7.0,83,2022-07-18,79.0,25.2,0.0,0.0,212007.0,3931.0,661993.0,522974.0,13179.0,17110.0,64.0,1.809,164906.0,>160k,3228.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,AP,30950.0,35117.0,2.3,6,689411.0,52607.0,21.280001,1.0,1.0,212007.0,12655.0,14090.0,2.197,2.08,119.59,70.36
297,137462,2022-08-15,22,5113,0.0,2022-05-04,2022-08-16,2085000,12.5,7.0,103,,99.0,,0.0,0.0,1157941.0,20595.0,927059.0,917788.0,,,0.0,,166800.0,>160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,83475.0,92789.5,1.8,5,2137422.0,193900.0,28.889999,3.0,3.0,1157941.0,63634.0,48892.0,1.707,,150.6,64.83
298,137092,2022-08-01,35,5114,1950.0,2022-05-03,2022-08-04,748000,5.4000001,7.0,90,2022-08-01,84.0,26.0,0.0,0.0,230912.0,4283.0,517088.0,434354.0,11293.0,15576.0,51.6,1.847,138519.0,130-160k,2884.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,28775.0,32268.5,1.9,6,675424.0,58857.0,24.6,2.0,2.0,230912.0,13225.0,15218.0,1.891,2.01,121.1,59.21
299,137376,2022-08-08,42,5115,9675.0,2022-05-05,2022-08-12,4619000,28.4,7.0,95,,101.0,25.1,0.0,0.0,2830404.0,44411.0,1788596.0,1806482.0,45343.0,89754.0,48.7,1.579,162641.0,>160k,3160.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,141703.0,158534.396,1.2,4,4413305.0,299029.0,24.68,5.0,5.0,2830404.0,137327.0,83477.0,1.698,1.84,110.83,52.52
300,137366,2022-08-08,32,5122,7400.0,2022-05-10,2022-08-14,2493000,17.0,7.0,90,,94.0,24.8,0.0,0.0,1147154.0,16604.0,1345846.0,1265095.0,31374.0,47978.0,62.2,1.668,146647.0,130-160k,2822.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,80025.0,88205.0,1.8,6,2488751.0,187379.0,25.58,4.0,4.0,1147154.0,44454.0,50922.0,1.572,1.92,122.47,52.3
301,137367,2022-08-08,33,5123,3800.0,2022-05-10,2022-08-13,1359000,9.3000002,7.0,90,,89.0,25.8,0.0,0.0,574369.0,8791.0,784631.0,698322.0,18017.0,26808.0,58.4,1.58,146129.0,130-160k,2883.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,42350.0,46687.5,1.8,6,1211760.0,97937.0,26.09,2.0,2.0,574369.0,27121.0,25421.0,1.666,2.0,117.01,50.6
302,137365,2022-08-08,31,5125,5550.0,2022-05-09,2022-08-10,1689000,14.0,7.0,91,,107.0,30.0,0.0,0.0,931167.0,16789.0,757833.0,810881.0,24326.0,41115.0,56.6,1.709,120643.0,<130K,2937.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,70250.0,78011.0,1.4,0,1725706.0,144268.0,26.790001,3.0,3.0,931167.0,51362.0,38075.0,1.845,2.2,113.24,55.14
303,137372,2022-08-08,38,5127,2150.0,2022-05-17,2022-08-11,731000,5.0999999,7.0,83,,88.0,26.6,0.0,0.0,286504.0,5230.0,444496.0,391156.0,10405.0,15635.0,60.2,1.497,143333.0,130-160k,3066.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,23405.0,26379.100000000002,2.2,6,673782.0,59733.0,25.290001,2.0,2.0,286504.0,18310.0,15024.0,1.558,2.22,141.11,55.29
305,137464,2022-08-15,24,5129,0.0,2022-05-19,2022-08-16,2519000,15.4,7.0,88,,80.0,,0.0,0.0,825492.0,12695.0,1693508.0,1354806.0,,,0.0,,163571.0,>160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,64255.0,72058.1,1.4,4,2094192.0,153935.0,23.799999,2.0,2.0,825492.0,32290.0,42890.0,1.498,,113.59,47.41
307,138224,2022-09-05,30,5131,3500.0,2022-05-24,2022-09-09,1232000,9.0,7.0,104,2022-09-05,88.0,34.5,0.0,0.0,515963.0,7787.0,716037.0,630113.0,21739.0,29526.0,55.6,1.61,136889.0,130-160k,3281.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,47530.0,52804.600000000006,2.6,6,1069490.0,118691.0,34.73,2.0,2.0,515963.0,24133.0,27011.0,1.76,2.28,126.81,50.78
308,138662,2022-09-19,37,5137,3500.0,2022-05-31,2022-09-23,1340000,9.8000002,7.0,111,2022-09-19,79.0,32.4,0.0,0.0,474547.0,9873.0,865453.0,683708.0,22152.0,32025.0,51.0,1.842,136735.0,130-160k,3268.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,59000.0,66138.0,1.9,6,1002685.0,119817.0,32.66,2.0,2.0,474547.0,39816.0,27122.0,2.175,2.03,110.15,54.24
309,138463,2022-09-12,39,5144,3675.0,2022-06-01,2022-09-13,1693000,12.7,7.0,103,2022-09-12,69.0,31.3,0.0,0.0,314243.0,4896.0,1378757.0,951342.0,29777.0,34673.0,41.3,1.788,133307.0,130-160k,2730.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,62000.0,70440.0,1.6,5,1098477.0,129524.0,31.459999,1.0,1.0,314243.0,16143.0,29568.0,2.097,2.12,99.02,47.4
310,138235,2022-09-05,41,5145,4475.0,2022-06-03,2022-09-08,1406000,11.4,7.0,94,2022-09-05,82.0,28.1,0.0,0.0,273433.0,4211.0,1132567.0,928705.0,26097.0,30308.0,56.1,1.525,123333.0,<130K,2659.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,46225.0,52391.5,1.0,3,1008821.0,105240.0,28.879999,1.0,1.0,273433.0,13945.0,25449.0,1.816,2.08,98.21,43.14
311,138217,2022-09-05,23,5146,5825.0,2022-06-07,2022-09-11,2389000,16.200001,7.0,90,,99.0,26.2,0.0,0.0,937901.0,13598.0,1451099.0,1436588.0,37639.0,51237.0,51.4,1.33,147469.0,130-160k,3163.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,68125.0,76665.5,2.5,6,2052086.0,169458.0,27.0,2.0,2.0,937901.0,42387.0,43681.0,1.56,1.98,116.23,46.72
312,138661,2022-09-19,36,5147,5250.0,2022-06-08,2022-09-22,1931000,15.1,7.0,103,2022-09-19,69.0,34.2,0.0,0.0,388885.0,5942.0,1542115.0,1064059.0,36391.0,42333.0,49.7,1.595,127881.0,<130K,2804.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,67525.0,76085.5,2.0,5,1343373.0,185454.0,34.98,1.0,1.0,388885.0,19237.0,39330.0,1.717,2.3,119.24,43.42
313,139255,2022-10-03,64,5152,3675.0,2022-06-12,2022-10-07,1368000,7.1999998,7.0,113,2022-10-03,62.0,26.3,0.0,0.0,215500.0,3879.0,1152500.0,714550.0,18793.0,22672.0,72.9,1.691,190000.0,>160k,3149.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,38345.0,44680.100000000006,0.003,1,750907.0,74960.0,27.0,1.0,1.0,215500.0,14112.0,18335.0,2.091,1.64,92.13,47.13
314,138915,2022-09-26,26,5153,3650.0,2022-06-15,2022-09-27,1855000,13.2,7.0,103,2022-09-26,78.0,26.8,0.0,0.0,485828.0,8118.0,1369172.0,1067954.0,28621.0,36739.0,39.5,1.781,140530.0,130-160k,2783.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,65425.0,75943.5,1.4,5,1418087.0,132476.0,26.379999,1.0,1.0,485828.0,26655.0,32711.0,2.0,1.81,97.44,48.12
315,138914,2022-09-26,25,5154,4550.0,2022-06-16,2022-09-28,1682000,12.0,7.0,102,2022-09-26,78.0,26.8,0.0,0.0,429441.0,7730.0,1252559.0,976996.0,26183.0,33913.0,54.2,1.762,140167.0,130-160k,2826.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,59750.0,68917.0,1.2,4,1380484.0,133962.0,26.370001,1.0,1.0,429441.0,26460.0,32809.0,1.821,1.83,109.45,48.82
317,139476,2022-10-10,43,5156,3400.0,2022-07-07,2022-10-10,2362000,16.799999,7.0,95,,61.0,,0.0,0.0,378273.0,8322.0,1983727.0,1210073.0,,,28.9,,140595.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,69725.0,78945.50000000001,1.1,4,1336908.0,173506.0,31.5,1.0,1.0,378273.0,34182.0,38519.0,1.81,,108.71,43.69
318,139477,2022-10-10,44,5157,4900.0,2022-07-07,2022-10-11,2073000,14.7,7.0,95,,65.0,,0.0,0.0,317976.0,5908.0,1755024.0,1140766.0,,,47.6,,141020.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,67645.0,76377.5,1.1,4,1372046.0,154978.0,28.5,1.0,1.0,317976.0,19615.0,35949.0,1.882,,110.98,48.44
319,139473,2022-10-10,40,5158,4450.0,2022-07-08,2022-10-12,1922000,12.4,7.0,94,2022-10-10,69.0,28.5,0.0,0.0,532502.0,10838.0,1389498.0,958754.0,27324.0,38162.0,51.3,1.55,155000.0,130-160k,3078.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,59145.0,66787.5,1.0,3,1119420.0,122284.0,30.5,2.0,2.0,532502.0,42198.0,28739.0,2.058,2.12,104.91,50.74
320,139217,2022-10-03,20,5165,2325.0,2022-07-19,2022-10-06,798000,5.9000001,7.0,76,2022-10-03,76.0,25.7,0.0,0.0,152524.0,3595.0,645476.0,490562.0,12607.0,16202.0,56.3,1.366,135254.0,130-160k,2746.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,22125.0,25881.5,1.6,6,543539.0,59716.0,26.6,1.0,1.0,152524.0,15375.0,13996.0,1.581,2.41,133.18,49.34
321,140279,2022-10-24,29,5166,1025.0,2022-07-20,2022-10-24,1319000,9.3000002,7.0,96,,77.0,,0.0,0.0,425692.0,7611.0,893308.0,687847.0,,,15.7,,141828.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39451.0,45508.1,1.2,5,762780.0,71023.0,28.5,2.0,2.0,425692.0,27776.0,17218.0,2.291,,79.55,44.19
322,139876,2022-10-17,27,5167,2450.0,2022-07-20,2022-10-22,1237000,8.8000002,7.0,89,2022-10-17,80.0,26.0,0.0,0.0,418723.0,7490.0,818277.0,654622.0,17020.0,24510.0,39.8,1.61,140568.0,130-160k,2785.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39450.0,45379.0,1.2,5,882744.0,85374.0,28.6,2.0,2.0,418723.0,26768.0,20761.0,1.9,2.07,109.01,50.37
323,139877,2022-10-17,28,5168,2000.0,2022-07-20,2022-10-21,1040000,7.4000001,7.0,89,2022-10-17,75.0,26.6,0.0,0.0,283778.0,5108.0,756222.0,567166.0,15087.0,20195.0,38.6,1.57,140541.0,130-160k,2729.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,31700.0,36582.00000000001,1.2,5,738669.0,72607.0,27.6,1.0,1.0,283778.0,19007.0,17663.0,1.795,2.12,110.24,48.13
326,139883,2022-10-17,34,5173,4300.0,2022-07-23,2022-10-23,2369000,14.8,7.0,86,2022-10-17,65.0,28.0,0.0,0.0,571700.0,11434.0,1797300.0,1168245.0,32711.0,44145.0,41.5,1.478,160068.0,>160k,2983.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,65250.0,75239.0,0.9,2,1485700.0,142938.0,24.0,1.0,1.0,571700.0,43095.0,33370.0,1.955,2.26,112.3,51.26
327,139869,2022-10-17,19,5174,2300.0,2022-07-23,2022-10-21,1174000,6.5,7.0,86,2022-10-17,69.0,28.9,0.0,0.0,367832.0,7139.0,806168.0,556256.0,16076.0,23215.0,50.5,1.588,180615.0,>160k,3572.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,36875.0,42426.50000000001,0.8,2,877778.0,96909.0,29.66,2.0,2.0,367832.0,27503.0,22264.0,1.656,2.34,173.36,65.97
328,141526,2022-11-07,35,5182,2125.0,2022-08-16,2022-11-10,700000,5.4000001,7.0,83,2022-11-07,85.0,24.4,0.0,0.0,101649.0,1911.0,598351.0,508598.0,12410.0,14321.0,56.2,1.501,129630.0,<130K,2652.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,21500.0,24965.25,1.4,6,610139.0,50284.0,24.5,1.0,1.0,101649.0,6663.0,14369.0,1.496,2.09,112.19,47.97
330,141533,2022-11-07,42,5184,8000.0,2022-08-17,2022-11-09,3354000,28.4,7.0,82,,64.0,29.0,0.0,0.0,406958.0,9767.0,2947042.0,1886107.0,54697.0,64464.0,40.2,1.181,118099.0,<130K,2270.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,76145.0,87103.5,1.3,5,2142929.0,217635.0,27.549999,1.0,1.0,406958.0,37555.0,57593.0,1.322,2.52,93.45,32.7
331,141523,2022-11-07,32,5185,8100.0,2022-08-18,2022-11-11,2291000,17.0,7.0,81,,84.0,23.0,0.0,0.0,325897.0,5814.0,1965103.0,1650687.0,37966.0,43780.0,68.1,1.37,134765.0,130-160k,2575.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,59975.0,69515.5,1.1,4,1878468.0,153164.0,24.5,1.0,1.0,325897.0,19763.0,43852.0,1.368,1.99,111.23,43.55
333,141553,2022-11-07,75,5188,4400.0,2022-08-19,2022-11-08,1392000,10.5,7.0,80,2022-11-07,87.0,22.8,0.0,0.0,376130.0,6886.0,1015870.0,883807.0,20151.0,27037.0,59.9,1.444,132571.0,130-160k,2575.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39050.0,45867.0,1.0,3,1249507.0,91793.0,22.799999,2.0,2.0,376130.0,23777.0,26799.0,1.457,1.98,109.28,46.49
335,141989,2022-11-14,22,5190,4700.0,2022-08-19,2022-11-15,1722000,12.5,7.0,87,2022-11-14,80.0,27.0,0.0,0.0,217114.0,3717.0,1504886.0,1203909.0,32506.0,36223.0,53.7,1.442,137760.0,130-160k,2898.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,52225.0,60279.5,1.0,3,1464633.0,135321.0,27.0,1.0,1.0,217114.0,9674.0,37400.0,1.396,2.17,124.43,48.02
339,143793,2022-12-19,39,5199,3600.0,2022-09-16,2022-12-20,1737360,12.7,7.0,94,,70.0,30.0,0.0,0.0,476280.0,11907.0,1261080.0,882756.0,26483.0,38390.0,40.5,1.31,136800.0,130-160k,3023.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,50275.0,59822.50000000001,0.0,3,1189094.0,109489.0,29.5,1.0,1.0,476280.0,35593.0,32935.0,1.526,2.31,91.71,42.11
340,144247,2022-12-26,23,5203,2650.0,2022-09-20,2022-12-28,2219000,16.200001,7.0,97,,78.0,28.6,1103011.0,29671.0,1103011.0,29671.0,1115989.0,870471.0,24895.0,54566.0,23.4,1.306,136975.0,130-160k,3368.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,71260.0,82174.2,1.9,6,1361562.0,127600.0,28.0,1.0,1.0,1103011.0,102134.0,36910.0,1.931,2.05,81.2,45.35
343,145411,2023-01-16,74,5213,5175.0,2022-10-06,2023-01-20,1655000,11.0,7.0,102,,89.0,29.6,0.0,0.0,606376.0,13173.0,1048624.0,933275.0,27625.0,40798.0,67.2,1.485,150455.0,130-160k,3709.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,60575.0,69688.5,1.3,4,1167236.0,112654.0,31.4,2.0,2.0,606376.0,42943.0,30784.0,1.968,2.02,100.4,53.99
344,145382,2023-01-16,25,5216,5075.0,2022-10-06,2023-01-21,1779000,12.0,7.0,102,2023-01-16,86.0,30.0,0.0,0.0,723031.0,14605.0,1055969.0,908133.0,27244.0,41849.0,60.4,1.533,148250.0,130-160k,3487.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,64175.0,73624.5,1.1,4,1314082.0,122123.0,31.4,2.0,2.0,723031.0,47126.0,33164.0,1.935,2.06,99.77,52.43
345,146007,2023-01-23,67,5218,1650.0,2022-10-08,2023-01-24,772920,6.0,7.0,107,,62.0,28.6,0.0,0.0,172560.0,4314.0,600360.0,372223.0,10646.0,14960.0,39.3,1.731,128820.0,<130K,2493.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,25900.0,30210.0,0.13,2,514975.0,48088.0,26.5,1.0,1.0,172560.0,14224.0,13388.0,1.935,1.9,74.9,40.34
346,145993,2023-01-23,46,5220,1950.0,2022-10-09,2023-01-25,714970,5.3000002,7.0,106,2023-01-23,65.0,31.0,0.0,0.0,134411.0,3535.0,580559.0,377363.0,11698.0,15233.0,52.6,1.574,134900.0,130-160k,2874.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,23980.0,27994.0,0.13,1,489178.0,53598.0,30.0,1.0,1.0,134411.0,12382.0,14178.0,1.691,2.06,95.4,42.68
347,146941,2023-01-30,64,5225,2550.0,2022-10-13,2023-02-04,925000,7.1999998,7.0,109,2023-01-30,67.0,33.0,0.0,0.0,148876.0,3841.0,776124.0,520003.0,17160.0,21001.0,50.6,1.874,128472.0,<130K,2917.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39350.0,45309.00000000001,1.2,4,665573.0,88414.0,33.0,1.0,1.0,148876.0,13562.0,20892.0,1.883,2.12,112.66,50.14
348,145973,2023-01-23,26,5226,4950.0,2022-10-14,2023-01-26,1591000,13.2,7.0,101,2023-01-23,86.0,27.0,0.0,0.0,532245.0,10762.0,1058755.0,910529.0,24584.0,35346.0,53.6,1.978,120530.0,<130K,2678.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,69900.0,80434.0,1.0,3,1388790.0,125104.0,27.5,1.0,1.0,532245.0,35151.0,34317.0,2.037,1.86,93.84,52.43
349,146924,2023-01-30,40,5235,2250.0,2022-10-27,2023-02-04,1800000,12.4,7.0,95,2023-01-30,67.0,31.0,0.0,0.0,231354.0,4442.0,1568646.0,1050993.0,32581.0,37023.0,25.9,1.36,145161.0,130-160k,2986.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,50350.0,58425.00000000001,0.71,4,1154652.0,114946.0,28.200001,1.0,1.0,231354.0,13668.0,30479.0,1.652,2.33,97.58,42.74
350,145990,2023-01-23,43,5236,6550.0,2022-10-28,2023-01-29,2079999,16.799999,7.0,87,2023-01-23,68.0,33.51,0.0,0.0,275022.0,6386.0,1804977.0,1227384.0,41130.0,47516.0,55.7,1.081,123809.0,<130K,2828.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,51375.0,60048.50000000001,0.81,3,1168292.0,136067.0,31.5,1.0,1.0,275022.0,21542.0,34524.0,1.488,2.72,93.09,35.15
351,146928,2023-01-30,44,5237,2875.0,2022-10-28,2023-02-03,1960000,14.7,7.0,94,2023-01-30,64.0,30.67,0.0,0.0,337602.0,6617.0,1622398.0,1038335.0,31846.0,38463.0,27.9,1.307,133333.0,130-160k,2617.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,50288.0,58432.96000000001,0.82,3,1264462.0,127539.0,29.299999,1.0,1.0,337602.0,21230.0,33774.0,1.489,2.3,92.3,36.39
352,146904,2023-01-30,20,5238,2275.0,2022-11-01,2023-02-01,1060000,5.9000001,7.0,90,2023-01-30,57.0,27.9,0.0,0.0,93033.0,2270.0,966967.0,551171.0,15378.0,17648.0,55.1,1.558,179661.0,>160k,2991.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,27500.0,31442.000000000004,1.3,6,562961.0,59456.0,27.9,1.0,1.0,93033.0,8659.0,15381.0,1.788,2.22,111.97,51.79
355,147854,2023-02-20,27,5244,1225.0,2022-11-15,2023-02-20,1252000,8.8000002,7.0,97,,74.0,,0.0,0.0,161497.0,2697.0,1090503.0,806972.0,,,19.9,,142273.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,32975.0,37992.5,1.1,6,729037.0,71385.0,28.620001,1.0,1.0,161497.0,8370.0,18940.0,1.741,,83.63,38.63
357,147856,2023-02-20,29,5246,1625.0,2022-11-15,2023-02-20,1360000,9.3000002,7.0,97,,67.0,,0.0,0.0,180162.0,3333.0,1179838.0,790491.0,,,25.0,,146237.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,35025.0,40335.5,1.1,6,788414.0,75024.0,27.51,1.0,1.0,180162.0,10108.0,20066.0,1.745,,83.17,38.83
358,147243,2023-02-13,75,5247,3000.0,2022-11-16,2023-02-18,1510000,10.5,7.0,89,,69.0,28.0,0.0,0.0,261680.0,4548.0,1248320.0,861341.0,24118.0,28666.0,40.8,1.281,143810.0,130-160k,2730.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,36735.0,42448.50000000001,1.0,5,964859.0,92001.0,28.0,1.0,1.0,261680.0,14916.0,24237.0,1.516,2.25,98.45,39.31
359,147222,2023-02-13,33,5248,3600.0,2022-11-19,2023-02-16,1635000,9.3000002,7.0,86,,68.0,23.85,0.0,0.0,210466.0,3660.0,1424534.0,968683.0,23103.0,26763.0,55.3,1.538,175806.0,>160k,2878.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,41150.0,49369.0,0.5,2,1066273.0,81186.0,23.85,1.0,1.0,210466.0,10974.0,24071.0,1.71,1.95,101.51,51.45
360,147814,2023-02-27,30,5254,2590.0,2022-11-24,2023-03-03,1346000,9.0,7.0,95,2023-02-27,72.0,24.6,180909.0,4776.0,373909.0,8443.0,972091.0,699906.0,17218.0,25661.0,41.1,1.504,149556.0,130-160k,2851.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,38590.0,45989.8,0.9,4,914024.0,82652.0,26.4,2.0,2.0,373909.0,31139.0,22567.0,1.71,1.82,96.67,45.13
361,146965,2023-02-06,42,5255,5325.0,2022-11-24,2023-02-11,3680640,28.4,7.0,74,2023-02-06,63.0,23.6,358093.0,8186.0,608290.0,13265.0,3072350.0,1935580.0,45680.0,58945.0,26.8,1.03,129600.0,<130K,2076.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,60725.0,71453.5,0.22,4,2197401.0,179078.0,22.860001,2.0,2.0,608290.0,48001.0,49020.0,1.239,2.34,85.21,28.89
362,147858,2023-02-20,31,5256,4500.0,2022-11-25,2023-02-24,2688000,14.0,7.0,87,,67.0,25.8,0.0,0.0,556547.0,10800.0,2131453.0,1428074.0,36844.0,47644.0,45.9,1.302,192000.0,>160k,3403.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,62045.0,73335.90000000001,0.8,3,1653509.0,140784.0,26.0,2.0,2.0,556547.0,28075.0,39321.0,1.578,2.08,115.59,50.94
363,147212,2023-02-13,22,5257,4375.0,2022-12-01,2023-02-18,2304000,12.5,7.0,74,,67.0,20.2,342708.0,6251.0,342708.0,6251.0,1961292.0,1314066.0,26544.0,32795.0,50.0,1.535,184320.0,>160k,2624.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,50325.0,58317.50000000001,1.0,4,1540512.0,101078.0,20.950001,1.0,1.0,342708.0,19806.0,31345.0,1.606,1.92,109.27,54.41
364,147811,2023-02-27,24,5258,3775.0,2022-12-01,2023-03-04,2030000,15.4,7.0,88,2023-02-27,71.0,24.2,204699.0,5097.0,526460.0,10760.0,1503540.0,1067513.0,25834.0,36594.0,35.0,1.435,131818.0,130-160k,2376.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,52500.0,60394.700000000004,1.0,4,1368023.0,120715.0,25.719999,2.0,2.0,526460.0,38951.0,32405.0,1.62,1.93,89.08,38.74
365,147221,2023-02-13,32,5260,4750.0,2022-12-02,2023-02-19,2322000,17.0,7.0,73,,70.0,19.9,0.0,0.0,483000.0,7245.0,1839000.0,1287300.0,25617.0,32862.0,39.9,1.499,136588.0,130-160k,1933.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,49275.0,57282.5,0.9,3,1824921.0,114441.0,20.299999,1.0,1.0,483000.0,15569.0,34486.0,1.429,1.9,92.22,39.71
367,147819,2023-02-27,38,5262,1599.0,2022-12-08,2023-03-05,959000,5.0999999,7.0,81,2023-02-27,67.0,21.9,135571.0,2847.0,275821.0,5206.0,683179.0,457730.0,10024.0,15230.0,44.8,1.513,188039.0,>160k,2986.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,LA,23049.0,26758.792,0.8,4,682370.0,50819.0,23.209999,2.0,2.0,275821.0,17379.0,14642.0,1.574,1.92,123.02,55.8
369,147863,2023-02-20,36,5267,4975.0,2022-12-28,2023-02-21,2159000,15.1,7.0,54,,77.0,20.5,0.0,0.0,312332.0,4888.0,1846668.0,1421934.0,29150.0,34038.0,47.1,1.007,142980.0,130-160k,2254.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,34285.0,40545.5,2.6,5,1759713.0,113129.0,21.0,1.0,1.0,312332.0,14285.0,35283.0,0.972,2.56,138.74,42.05
371,148399,2023-03-06,23,5269,5400.0,2022-12-30,2023-03-11,2178000,16.200001,7.0,66,,75.0,25.3,0.0,0.0,370602.0,6467.0,1807398.0,1355548.0,34295.0,40762.0,47.6,1.089,134444.0,130-160k,2516.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,44400.0,51378.0,2.1,3,1595318.0,151012.0,28.200001,1.0,1.0,370602.0,20188.0,41004.0,1.083,2.58,141.24,41.53
372,152371,2023-04-10,39,5270,2100.0,2023-01-09,2023-04-10,1884800,12.7,7.0,91,2023-04-10,66.0,27.74,0.0,0.0,882991.0,19900.0,1001809.0,661194.0,18342.0,38242.0,23.6,1.297,148409.0,130-160k,3011.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,49600.0,56719.100000000006,0.0,7,1293444.0,112513.0,26.700001,2.0,2.0,882991.0,69819.0,30777.0,1.612,2.31,97.35,42.92
